,tweets,id,len,date,source,likes,retweets,sentiment
3792,"LEGALISE CANNABIS SAVE LIVES! YOU MADE YOU'RE VOICE KNOWN &amp; SIGNED YOU'RE SUPPORT YET FOR #KASABIANSLAW LEGALISE THE CURE CAMPAIGN? 
#LegaliseTheCure #K7
#keepsmiling7 #420Meds
#FuckCancer #StonerFam
#CannabisCommunity 💛💙💚❤🙏
https://t.co/iMhL5cHidF💋💛💙",1164562908161949699,255,2019-08-22 15:40:08,Twitter for Android,1,1,0
3793,"@pet_loverva So sorry to hear that, stay strong You may have Cancer but cancer doesn't have you ... kick its ass! #FuckCancer",1164562412432965632,125,2019-08-22 15:38:10,Twitter Web App,1,0,-1
3794,"An emotional tribute to a friend taken away way too young.

https://t.co/ZsKw02mEaa 

https://t.co/oPlqgtUuvj

https://t.co/ZDrg2IDWfz

https://t.co/3EcODngZ0o

#folk #indie #emotional #rock #indiefolk #fuckcancer",1164561870516305920,213,2019-08-22 15:36:01,RecurPost - Social Scheduler App,4,2,1
3795,HELP!!!! REPOST &amp; SHARE❤️ #SoCal #InlandEmpire #SanBernardino #LosAngeles #Riverside #OrangeCounty #PalmSprings #FuckCancer #MakeADiffrence #SaveALife #MonsterPosse #HorrorCommunity #Halloween https://t.co/zf3BGaldTP,1164561862765080576,220,2019-08-22 15:35:59,Twitter for iPhone,0,0,0
3796,My brother was just recently diagnosed with stage 2 testicular cancer. If you have the means to donate to help cover expenses I  thank you so kindly and I just ask to include him and our family in your prayers #fuckcancer 💜💜💜 https://t.co/GKk38bufg9,1164560788796973056,249,2019-08-22 15:31:43,Twitter for Android,4,10,1
3797,"Tomorrow my Mom would have been 74.  6 years ago lost her to cancer.  CeeCee was one of a kind. Huge #Boxing, #Celtics and #GoIrish fan. I got her kindness &amp; humor but what I would do to just sit and chat about anything. Tell people you love them- life can be short! #fuckcancer https://t.co/QP150H9DW4",1164560507925221376,306,2019-08-22 15:30:36,Twitter Web App,67,4,1
3798,I’m over halfway through my radiotherapy so my active treatments are nearly done and the French beaches are calling me.... I’m wearing my own Lotus Necklace today and the brilliant #fuckcancer pin designed and made… https://t.co/gP5Y68T3Nb,1164560051819802624,239,2019-08-22 15:28:47,Instagram,2,0,1
3799,@Siriusjay -related Deals: All donations will be matched dollar for dollar to @AmericanCancer for the next three days! https://t.co/kCRgB7rk8A #FuckCancer,1164559518489030658,154,2019-08-22 15:26:40,Twitter Web App,0,0,0
3800,Came home yesterday and Montana wasn’t waiting by the door. That was hard. 😔 💔 #fuckcancer,1164559473060376577,90,2019-08-22 15:26:29,Twitter for iPhone,0,0,-1
3801,He would’ve been the best prime minister we’ve ever seen #fuckCancer https://t.co/xE9xrI9LRX,1164558828412833793,92,2019-08-22 15:23:55,Twitter for iPhone,1,0,1
3802,Prayers to you and your family coach. #fuckCancer https://t.co/7qKmNftB6C,1164558182175387648,73,2019-08-22 15:21:21,Twitter Web App,0,0,0
3803,"@SWFPodcast You will kick the shit outta this, Amy. Tons of support for you. #fuckcancer",1164557100393148416,88,2019-08-22 15:17:03,Twitter for Android,0,0,-1
3804,"Reposted from @swamp_donkey_seeds (@get_regrann)  -  (HR30) Guillotine fixing to get rolled up! Love the gas ⛽️ on this girl. #UFC #swampdonkeyseeds #weed #charcoir
#grindingtillthewheelsfalloff #cannabis
#fuckptsd #fuckcancer #weedporn #420
#helpingveterans #dicksoutforharambe https://t.co/Get5cBdhFL",1164556989344681984,302,2019-08-22 15:16:37,Twitter for Android,0,0,1
3805,My sister and brother &amp; inlaw are miving back to Fl asap but I wish it was better circumstances. I just pray she gets to see Kaiden begore she goes. 🙏🏼😥🖤😥🙏🏼🖤 #fuckcancer #mamiandpapi,1164555141883805698,186,2019-08-22 15:09:16,Twitter for Android,1,0,1
3806,"@TSM_Hamlinz You right. #FuckCancer i had brain cancer for about 14-17 years, and i beat that shit, but ive seen people die from it. John McCain died of a GBM, which is also what I had. I wasnt really able to do shit as a kid. When I got my cancer removed, i had to relearn how to walk.",1164552665185116160,286,2019-08-22 14:59:26,Twitter for Android,4,0,1
3807,"3 of 5 Radiotherapy treatments completed.  This is my view from the machine.  Pretty nice, with Enya playing in the background. I'm waiting for them to replace that with 3 monitors and I can watch video. 🤣  
#FuckCancer https://t.co/xFcAZdKJCe",1164552130230984704,243,2019-08-22 14:57:18,Twitter Web App,1,0,1
3808,Seeing another family member a 4yr old going thru the same thing as my grandma did.. BREAKS MY HEART!! #FUCKCANCER,1164550201983549441,114,2019-08-22 14:49:39,Twitter for iPhone,0,0,1
3809,@TSM_Hamlinz mu mom has cancer #fuckcancer,1164550166478839809,42,2019-08-22 14:49:30,Twitter for Android,0,0,0
3810,@pet_loverva @dougchristi #FuckCancer Be well.,1164546227091976197,46,2019-08-22 14:33:51,Twitter for Android,0,0,0
3811,@Dorotheamerano So proud of you!! Strong fighting lady #NeverGiveUp #FuckCancer 💗💗💗,1164545483051810817,83,2019-08-22 14:30:54,Twitter for iPhone,3,0,1
3812,@aileenphd I'm so sorry Aileen. Sending you lots of ❤️and 💪🏽 #FuckCancer,1164545191598088198,72,2019-08-22 14:29:44,Twitter Web App,1,0,-1
3813,@pet_loverva @Took1ForTheTeam I was the same age when I was diagnosed with stage4 kidney cancer. Stay positive as much as you can. A bad sense of humor really helps as well. A strong group of caring supporters goes a long way as well. Beat the demon! #fuckcancer,1164544907287179265,262,2019-08-22 14:28:36,Twitter for iPad,0,0,1
3814,"The thing we never talk about w cancer is how once youve survived it, you never FULLY trust your body again. This meat suit that houses your  ghost tried to kill you &amp; it feels like the ultimate betrayal. 17yrs later &amp; I still think about cancer all the time #survivor #fuckcancer",1164543036124217344,288,2019-08-22 14:21:10,Twitter Web App,10,1,0
3815,My heart hurts.... #fuckcancer,1164541800922488832,30,2019-08-22 14:16:16,Twitter for iPhone,4,1,0
3816,"@gaylorpoon @GrimesExposed  @HANAtruly @Grimezsz even now is bullying me while I am in the hospital!She is honestly blackmailing,abusing,roofying&amp;so manymore bad things @elonmusk as well.Its sad she cant get a boyfriend4real only via blackmail #boycottgrimes #teamElon #fuckcancer https://t.co/zTTwR81JvL",1164541102923210754,308,2019-08-22 14:13:29,Twitter for Android,1,0,-1
3817,A year ago today I got this sucker. Scars: because chicks dig bad boys. #fuckcancer https://t.co/9lJ7KZ1ion,1164538015881916427,107,2019-08-22 14:01:13,Instagram,0,0,-1
3818,Update on my friend Kirsty who been diagnosed with cervical cancer. She has hit the 7k target and thank you to everyone who donated. The treatment can start soon as possible #fuckcancer #CervicalCancer,1164537767076028418,201,2019-08-22 14:00:14,Twitter for Android,2,0,0
3819,I’m @DanaFarber radiation oncology with my step sister and these women here and their stories and all the things they go through and have gone through. I want to do more for them. I want to hug them. I want to fix them. I want to stop crying about cancer. #fuckcancer,1164536604771438592,267,2019-08-22 13:55:37,Twitter for iPhone,0,0,1
3820,"@pet_loverva Sending love ❤️My sister has been battling lung cancer that’s gone to her brain for 4 yrs this November, and I along side her. Be strong, you can beat this! #FuckCancer 👊👊👊",1164536575495221248,185,2019-08-22 13:55:30,Twitter for iPhone,0,0,1
3821,"@pet_loverva #FuckCancer it really does sucks! Stay strong, been there done that.",1164534258603569152,81,2019-08-22 13:46:17,Twitter for Android,0,0,1
3822,"I'm never one to ask anyone for anything, but my cousin Olivia who I'm really close to and is like one of the main pillars of my sanity is dying of cancer. If I could ask everyone to send prayers and good vibes to my family I'd greatly appreciate it. #fuckcancer https://t.co/x0YLsPxTyh",1164534201686925313,286,2019-08-22 13:46:04,Twitter for Android,16,1,1
3823,Miss You Dad. #FuckCancer,1164534020279021568,25,2019-08-22 13:45:21,Twitter for Android,0,0,0
3824,Was at the airlines to try and get a discount ticket. They said no. I will try to reach some old army buddies. I have to see the graves from my wife and Twin daughter(4) before I go. Man I hate that drunk driver. And #fuckcancer really sucks.,1164533302872743936,242,2019-08-22 13:42:30,Twitter Web App,0,0,-1
3825,At your moms Cancer appointment and the new tech answers her “I’m nervous” with “oh you’re going to be fine” OMFG WHY WOULD YOU SAY THAT?!?! #fuckcancer #fuckinghell,1164532232482185216,165,2019-08-22 13:38:14,Twitter for iPhone,0,0,1
3826,"My mommy, my best friend, my ride or die, is 13 years cancer free today! When I think about all she’s done for me I can barely hold it together. I’m so blessed to have her and so thankful she wasn’t stolen from me. ❤️👭#fuckCancer https://t.co/dHI3uqneRT",1164531611729321985,253,2019-08-22 13:35:46,Twitter for iPhone,17,1,1
3827,"Watching my mom going through her daily battle with cancer, all the side effects of chemo and radiation, just made me realize how insignificant every issue I've ever complained about is. She's a true warrior. Seriously, #FuckCancer and everything about cancer.",1164530653389623296,260,2019-08-22 13:31:58,Twitter for Android,152,14,-1
3828,Just the trailer alone brought me to tears as I struggle with my own incurable disease... #istillbelieve @istillbelieve @ShaniaTwain #STfan #fuckcancer https://t.co/hKmWTolBvn,1164528434909011968,175,2019-08-22 13:23:09,Twitter for Android,7,1,1
3829,"Thread 👇

#hockeyfamily #fuckcancer #pleasedonate #charity https://t.co/MvtymLsU6g",1164528182197923840,82,2019-08-22 13:22:09,Twitter Web App,0,0,0
3830,My story is a good story! #cml #cancerwarrior #cancerfighter #leukemia #fuckcancer #chronicmyeloidleukemia #neverevergiveup #cancerthriver #goodlife #goodstory #blessedlife🙏 #godisgoodtome https://t.co/CCMRT8VS8V,1164528090908778496,212,2019-08-22 13:21:47,Instagram,0,0,1
3831,I can’t believe my auntie is gone 😭😭 #FuckCancer,1164527790789730304,48,2019-08-22 13:20:35,Twitter for iPhone,0,0,0
3832,"@kreepazoidkelly Was sending you oodles of love last night while watching some Freddy vs Jason and having offline time.... Be good, be safe. Know you're loved by this girl over here. #FuckCancer",1164525483352047616,194,2019-08-22 13:11:25,Twitter Web App,0,0,1
3833,Feeling this today as I plan for surgery in two weeks. #brca2 #fuckcancer #ovaries https://t.co/B1fDwTLEuL,1164524461800022016,106,2019-08-22 13:07:22,Twitter for iPhone,6,0,0
3834,"Check out Abi Roach on The Agenda, Discussing the Cannabis Rollout 
#deanblundell #deanblundelldotcom #cannabis #hotboxcafe #theagenda 
@hotboxcafe #torontocannabis #cannabisbusiness #fuckcancer https://t.co/mt8kIK1t4K",1164524137114742789,218,2019-08-22 13:06:04,LinkedIn,2,0,0
3835,"@Sparkiestgerm It hurts to know that one plant, could have saved my uncle Larry. #fuckpancreaticcancer #fuckcancer #freetheweed #legalizeit 
What hurts more, scientists have know #cannabiscures for decades and have denied it. Buried it. Like it’s a classified mission.",1164524053144596480,268,2019-08-22 13:05:44,Twitter for iPhone,2,0,1
3836,"I could have told you that. ....
#fuckchemo #daddysgirl #stillmissinghim #fuckcancer https://t.co/rvfSrSYwwn",1164520917684371456,108,2019-08-22 12:53:17,Facebook,0,0,0
3837,"8 years ago, we lost a neighbour. 

Whether or not you agree with his politics, Jack was a good man. 

Thanks, Jack. 

#jacklayton #fuckcancer https://t.co/OBS5wRhv6n",1164520806300508160,166,2019-08-22 12:52:50,Twitter for iPhone,6,1,1
3838,I think my step mother is about to lose her fight with cancer. This is why you shouldn't smoke. It's just a form of slow suicide.  #fuckcancer #lungcancer,1164520662184136710,154,2019-08-22 12:52:16,Twitter for Android,0,0,-1
3839,"I can’t believe it’s been over 8 years since I’ve seen my Daddy. He was such an incredibly flawed man, but I loved him dearly. #fuckcancer https://t.co/lmr7BUBRtT",1164519342110859264,162,2019-08-22 12:47:01,Twitter for iPhone,0,0,1
3840,"@TSM_Hamlinz Fucking right, my mum is battling breast cancer at the moment, wouldn’t wish it on anyone. #FuckCancer",1164516691067514880,115,2019-08-22 12:36:29,Twitter for iPhone,0,0,1
3841,"So, it just struck me- my Dad was the only person on earth to remember my birthday every year...it's a few days away still- but, no doubt it will pass quietly, just as he did...
#FUCKcancer

Hey twitter- hug YOUR Dad for me, ok...it's important.🖤",1164514853480009728,246,2019-08-22 12:29:11,Twitter Web App,51,8,1
3842,"For those days that are incredibly suckie (oh, hi chemo) remember Badass Caregivers, we can never give up. Because there’s always a possibility of things getting better. Stay focused on that. 

#fuckcancer
#cancercare
#motivation
#inspiration
#jointhetribe https://t.co/oFxtiH38j9",1164513108066471937,280,2019-08-22 12:22:15,Twitter for iPhone,8,2,1
3843,A friend of mine has rang the cancer bell today 🙌🏼❤️🙌🏼❤️🙌🏼❤️ #fabnews #fuckcancer,1164509999521062912,81,2019-08-22 12:09:54,Twitter for iPhone,14,0,0
3844,"R.I.P @KofStaffordMike as you would say, "" #FuckCancer""",1164506721437585408,55,2019-08-22 11:56:52,Twitter Web App,3,0,0
3845,"August 22, 2018 12:28am RIP MOM I LOVE YOU THANKS FOR EVERYTHING ❤️😭 #FuckCancer",1164506345699074048,80,2019-08-22 11:55:22,Twitter for iPhone,2,1,1
3846,:&gt;}_~#WakeNBake #StonerFam #StonerCircle #MMOT #IAmCannabis #WeAreCannabis #IStandWithAlexis #StayWoke #FuckCancer &amp; ALL #STONERS ~HappyThursDazed~ https://t.co/5iYCUXM34W,1164503490305114118,178,2019-08-22 11:44:02,Twitter for Android,71,31,0
3847,To Charlottesville we go .. #FuckCancer #WeAreKarenStrong 💪🏽💙,1164497122085019651,61,2019-08-22 11:18:43,Twitter for iPhone,1,0,0
3848,@mrgarethbrooks Never gets any easier man... #fuckcancer,1164494381782577153,56,2019-08-22 11:07:50,Twitter for iPhone,2,0,0
3849,@1963alleycat Damn Straight Allen. Fight the good fight. #FuckCancer,1164490858017820674,68,2019-08-22 10:53:50,Twitter for iPad,1,0,1
3850,Don’t walk in already defeated! Get some heart have some fu*kin fortitude. Pop we in this together!#trainingshouldbeaseasyasbreathing #justliftusmc #iworkhardformyfamily #trainlikeyoubreathe #iamthekingnow #mixer #youtube #fitness #icommandyoutogrow #fuckcancer #Legacyofthebeast https://t.co/lTV2wfNcB5,1164488964516044800,303,2019-08-22 10:46:18,Twitter for iPhone,4,1,0
3851,T minus 4 days and counting. #FuckCancer #CancerBeingBeatenLikeARentedMule https://t.co/c893vS5H7K,1164487191436955648,98,2019-08-22 10:39:16,Twitter for iPhone,8,0,-1
3852,Processing this latest cancer bullshit the only way I know how #cancer #arttherapy #fear #fuckcancer #breastcancer #ovariancancer #brca1 #geneticmutant https://t.co/HlHc2i8gEF,1164486358993395712,175,2019-08-22 10:35:57,Twitter for iPhone,0,0,1
3853,I can’t lose you... not now ... i can’t go through this again 🥺💔 #FuckCancer,1164486051773075456,76,2019-08-22 10:34:44,Twitter for iPhone,2,0,0
3854,"WE DON'T NEED TO FIND THE CURE FOR CANCER ,
WE NEED TO LEGALISE THE CURE FOR CANCER! 
Please help #KASABIANSLAW
hit the 10,000 signature milestone 💚🙏 
KEEP SMILING YOU NEVER KNOW WHO YOU'RE INSPIRING ~ Kasabian Newton-Smith 2007-2016 💛💙💛
#FuckCancer

https://t.co/fSNBCNSXAs",1164480669810077696,274,2019-08-22 10:13:21,Twitter for Android,21,15,1
3855,"Its funny to me. No matter how sad or mournful the conversation, even when the lights are out and the bar is closed, the night ends when the cigarettes are gone. #fuckcancer",1164476602052501506,173,2019-08-22 09:57:11,Twitter for Android,1,0,-1
3856,@yungblud Are you ready for me?? I have my ticket to see you cutness 09/15/19 at the Rose Ballroom in San Francisco. It is my birthday present from my family. I will absolutely be the only 44 year old lady with a silver mohawk #fuckcancer among a sea of our youth! CANT WAIT!  💋,1164476511589584897,278,2019-08-22 09:56:49,Twitter Web App,0,0,1
3857,STEVE TAYLOR KNOWS WHAT'S UP!! 9 DAYS TILL HUSKERS OPENING KICKOFF!! #GBMFRTID #FUCKCANCER https://t.co/0uEdEmWEt1,1164473979186352129,114,2019-08-22 09:46:46,Twitter for Android,1,0,0
3858,Pay off my Semen Storage Bill🤷🏻‍♂️🤦🏻‍♂️ #Fuckcancer https://t.co/3hB7EBIWc2,1164465570248560640,75,2019-08-22 09:13:21,Twitter for iPhone,0,0,0
3859,Give my friend @busterknighty69 a follow as you can see he has a fight on his hands but is so positive &amp; sharing his story will help others on the same journey no doubt #fuckcancer #nevergiveup #inspire #motivate #staystrong #PancreaticCancer https://t.co/cZ9jEaiWtI,1164459988460457984,270,2019-08-22 08:51:10,Twitter for Android,10,3,1
