,tweets,id,len,date,source,likes,retweets,sentiment
1880,"@HopeLodgeMpls @ACS_Minnesota @AmericanCancer @LLSusa @FxCKCANCER @Metallica @godsmack @FFDP @Disturbed #fuckcancer #fuckleukemia We go in for the bone marrow transplant Tuesday, but we go for last testing tomorrow.(I'm my mom's donor) Wish us luck. https://t.co/ZQYHloWw1k",1163111714608615424,273,2019-08-18 15:33:36,Twitter for Android,1,0,0
1881,Stay strong mama ❤️ Always here if you wanna reach out. Frfr #fuckcancer https://t.co/osd2iYt1wS,1163109982356869120,96,2019-08-18 15:26:43,Twitter for iPhone,3,1,1
1882,"@DarkerSideofMe4 LoSt Mine When I Was 14...I Understand Completely...😔

#FuCkCanCer 🖕",1163108199815401472,85,2019-08-18 15:19:38,Twitter for Android,2,0,1
1883,@romeclone209 I’m sorry.  #FuckCancer,1163106248738430976,37,2019-08-18 15:11:53,Twitter for iPhone,1,0,-1
1884,"Sad day my friend died last nite.
#FuckCancer",1163105630502047744,45,2019-08-18 15:09:26,Twitter for Android,28,2,-1
1885,"I love my life!!
Nothing can stop me!
Not even a #TangerineToddler or #fuckcancer!

I have new ideas to make infosec for #WomenInSTEM and #diversity and #inclusion even more powerful!

Look out world, this Kat is coming and she is going to make a difference!! #power #infosec",1163105416974352384,275,2019-08-18 15:08:35,Twitter for iPhone,44,4,1
1886,"@linda_taylor01 Go kick its arse linda we all got you're back ❤
#fuckcancer",1163102722637410305,75,2019-08-18 14:57:53,Twitter for Android,6,0,0
1887,RIP Veronica. This shit is just so messed up. #fuckcancer 😔,1163101205767364608,59,2019-08-18 14:51:51,Tweetlogix,0,0,-1
1888,My mum is currently fighting cancer and was very sad she lost her hair. So I cut off mine so she won’t be alone when we out here kicking cancer’s ass. #fuckcancer #gay https://t.co/5fKOXtd0ds,1163098078343135233,191,2019-08-18 14:39:25,Instagram,1,0,-1
1889,@dottigee Happy birthday. Be well. #fuckcancer . Was he any good? The bankrobber?,1163096849521053696,81,2019-08-18 14:34:32,Twitter for iPhone,3,0,1
1890,@lanaaaslaysss That’s right baby girl❤️we all backing you!❤️ #FuckCancer https://t.co/UxRt1iPD7H,1163096775365988352,96,2019-08-18 14:34:15,Twitter for iPhone,1,1,1
1891,"@BitchBlaze75 Awww thank you. Dont be worried about me, i'll survive, xx
Sorry i wasnt there when u needed me. Poor auntie lost her life, you had enough to deal with. #fuckcancer",1163096345948950528,178,2019-08-18 14:32:32,Twitter for Android,1,0,-1
1892,"@rnbwkat 100% pulling for you. I was lucky to escape chemo/radiation free, holding 6 years in remission as of now... but I totally get the emotional toll it takes. (Let alone the physical one)

#fuckcancer",1163095592006012933,205,2019-08-18 14:29:33,Twitter for iPhone,1,0,1
1893,@C_DIG https://t.co/g4mfGqR7BC.  Maybe this will help you like it’s helped me.   #fuckcancer,1163095505011802112,92,2019-08-18 14:29:12,Twitter for iPhone,0,0,0
1894,@Swizzlestick8 Thanks. Yes that was my #fuckcancer,1163095346609680384,50,2019-08-18 14:28:34,Twitter for iPhone,4,0,1
1895,I posted this picture with me with hair beside it because I am not ashamed to say I don’t have any hair as in the long run it will help me #fuckcancer #nosurrendertocancer https://t.co/huYB2EZRf0,1163095183845724160,195,2019-08-18 14:27:55,Twitter for iPhone,231,2,-1
1896,@dottigee What a great way to say #fuckcancer and happy birthday Dot https://t.co/3SYNpqqqZs,1163094719968108547,92,2019-08-18 14:26:05,Twitter for Android,3,0,1
1897,"Rest In Peace my love , I loved you more than I love myself imma make you proud !  #fuckcancer https://t.co/d2q0bjaYqY",1163092869860773888,118,2019-08-18 14:18:44,Twitter for iPhone,245,62,1
1898,Damn Veronica 😢😢 #fuckcancer,1163090159711268866,28,2019-08-18 14:07:57,Twitter for iPhone,0,0,0
1899,"@czeLasty87 @Braddock512 @CzechBFofficial All the best vibes for you, mate! 👍🏻💪🏻👊🏻
#fuckCANCER",1163088456861589504,94,2019-08-18 14:01:11,Twitter for Android,0,0,1
1900,"Because sometimes, when you’re IN IT, it’s hard to remember what an incredibly strong, awesome, brave, fearless, kind, loving Badass Caretaker u r. We get it. And we’re here to remind you. You’re welcome. #fuckcancer #caretakersrule #bebrave #inspiration #motivation #nevergiveup https://t.co/Jvtlj5e6nL",1163080489550471168,303,2019-08-18 13:29:32,Twitter for iPhone,2,0,1
1901,@FreoLou @DamoMK @TeePee72 Heartbreaking 💔 so fucking unfair. #fuckcancer  RIP @TeePee72 ⚓️💜,1163079914964148224,92,2019-08-18 13:27:15,Twitter for iPad,1,0,-1
1902,"@maggy_badface Got ye covered bro, enjoy. #fuckcancer https://t.co/LNBCMPl07w",1163073322353139712,77,2019-08-18 13:01:03,Twitter for Android,3,0,1
1903,"https://t.co/pvTEFAD105
Think Pink! Show your support for those around you fighting breast cancer!
#Cr8tivereleasegifts #crg #gypsyspoonful #thinkpink #cancersucks #fuckcancer #breastcancerawareness #supportsmallbusiness #shopsmall #handmade https://t.co/HqrEApT6HL",1163073086847115266,265,2019-08-18 13:00:07,Buffer,0,0,-1
1904,@Morrual Let me sort this PC shit out and we will definitely get another charity stream going sometime in mid to late September/ early October and definitely get you involved brother❤️. Next one goes out to anyone who lost a loved one to cancer #FuckCancer,1163071896277045250,256,2019-08-18 12:55:23,Twitter for iPhone,1,0,1
1905,"18/30. It’s been one hell of a week! So much music, and so many talented people. Rock on! 🤘
#pushupgirlnc 
#teambillync #teamkeishanc #teammarcnc #fuckcancer 
#goals #challengeyourself #keepgoing #nevergiveup… https://t.co/21RHoovnU7",1163070623800803329,233,2019-08-18 12:50:20,Instagram,0,0,1
1906,"18/30. It’s been one hell of a week! So much music, and so many talented people. Rock on! 🤘
#pushupgirlnc 

#teambillync #teamkeishanc #teammarcnc #fuckcancer 

#goals #challengeyourself #keepgoing #nevergiveup… https://t.co/mpFZEfaUSn",1163069660436279297,235,2019-08-18 12:46:30,Instagram,0,0,1
1907,@janecat60 #fuckcancer well said Jane footy is a game doesn’t effect our lives drop membership keep membership so petty to tweet it #growup,1163067945410371589,139,2019-08-18 12:39:41,Twitter for iPhone,3,0,-1
1908,@maggy_badface He a good un my friend you and yours deserve it mate #fuckcancer,1163067777382604805,79,2019-08-18 12:39:01,Twitter for iPhone,3,0,1
1909,"Obligatory airport pint picture, fuck you liver tumours no lager for... #fuckcancer https://t.co/tSNWXx5CbS",1163066932372918273,107,2019-08-18 12:35:40,Twitter for iPhone,32,1,-1
1910,"@depressionnote Everything on this list should be made fun of. I have family members with some of them but humor and courage is our defense.
Oh and #FuckCancer.",1163065445328531457,160,2019-08-18 12:29:45,Twitter for iPhone,0,0,1
1911,"What wig today? So much fun. My collection up to 10. Long, short, blonde, brunette, red. I think long, curly blondish for today. #fuckcancer",1163058997747957762,140,2019-08-18 12:04:08,Twitter for iPhone,8,0,1
1912,My friend and fellow author Brad Vance passed away yesterday from cancer. He will be missed. May his memory be a blessing for those who knew him. #fuckcancer,1163050266016587776,157,2019-08-18 11:29:26,Twitter for Android,7,1,0
1913,@FreoLou @TeePee72 That’s awful news. RIP Tania #fuckcancer,1163049795600015360,59,2019-08-18 11:27:34,Twitter for iPhone,3,0,-1
1914,ZAC TAYLOR KNOWS WHATS UP!! 13 DAYS TILL HUSKERS OPENING KICKOFF!! #GBMFRTID #FUCKCANCER https://t.co/fNyqGHRGRg,1163046566321623040,112,2019-08-18 11:14:44,Twitter for Android,1,0,0
1915,:&gt;}_~#WakeNBake #StonerFam #StonerCircle #MMOT #IAmCannabis #WeAreCannabis #IStandWithAlexis #StayWoke #FuckCancer &amp; ALL #STONERS ~HappySunDazed~ https://t.co/Ob2vsMxJ7a,1163046559937957890,176,2019-08-18 11:14:42,Twitter for Android,17,2,0
1916,1817 Days down... 8 to go. This doesn’t mean much but to a handful of people.. but to Me it means everything. It means I’m not dead! #FuckCancer https://t.co/ibmXrub7Te,1163045425605173249,168,2019-08-18 11:10:12,Twitter for iPhone,4,0,-1
1917,"Just under 2 weeks to go to the 26 mile hike up in Scotland , thanks to those who have sponsored me so far 🙏 Any donations be appreciated just going out for a 15 miler now #fuckcancer  https://t.co/J3Fa96O8uj",1163038334001852417,208,2019-08-18 10:42:01,Twitter for Android,3,3,1
1918,"#4

Now there's a bear on the show ... Remember how we once talked about fears and phobias? And you said the only thing you are scared of is meeting a bear in the woods and not having your rifle with you.

And I believed you. You are the bravest person I ever met. 

#fuckcancer",1163030276433485824,278,2019-08-18 10:10:00,Twitter for Android,2,0,0
1919,@Cursed_nnn @dancingfool75 I know 😢 Really tragic news. I thought she had beaten it. #FuckCancer,1163030235660468229,96,2019-08-18 10:09:50,Echofon,0,0,-1
1920,@DockerBoy79 Yes puts losing a footy match into perspective #fuckcancer,1163027693710929921,71,2019-08-18 09:59:44,Twitter for iPhone,6,0,0
1921,This is actually amazing #fuckcancer https://t.co/edZott2Tb1,1163026180309733376,60,2019-08-18 09:53:44,Twitter for iPhone,0,0,1
1922,@hereliesakiel Once again...#fuckcancer!,1163018519619014656,40,2019-08-18 09:23:17,Twitter Web App,0,0,0
1923,Uncertainty https://t.co/SaVymhid1k via @ilenealizah #breastcancer #metastaticBC #stage4needsmore #fuckcancer #cancerpoetry #poetry #poetryblog not a light piece but one I’d been working on for a while comparing terminal cancer to a concentration camp. I intend to escape.,1163012780661698561,272,2019-08-18 09:00:29,Twitter for iPad,6,1,-1
1924,@xoaamberr my condolences baby!!! i love you so much!! 💓💓 #fuckcancer,1163010405792284672,69,2019-08-18 08:51:03,Twitter Web App,2,0,1
1925,So today all I’m gonna say is #fuckcancer #greatdad #supportallaroundme #cancer #cancersucks,1163007985540636674,92,2019-08-18 08:41:26,Twitter for iPhone,6,0,0
1926,#bridge2brisbane running for my life.. #fuckcancer #fuck50 https://t.co/Dhk9lgNlUF,1162992262852120576,82,2019-08-18 07:38:57,Twitter for iPhone,0,0,0
1927,"This beautiful little boy, is the reason I joined. You could be the match this family is so desparately searching for.  #join4daniel #fuckcancer #anthonynolan https://t.co/EDNzwKP4Pu",1162986551082672128,182,2019-08-18 07:16:15,Twitter for Android,1,0,1
1928,"@AnthonyNolan needs you to sign up to the bone marrow register. One cheek swab, could determine if you are a match to save a life. Register now - it took me five minutes of my time, to possibly save a life someday. #donor #bloodcancer #fuckcancer",1162985904606187520,246,2019-08-18 07:13:41,Twitter for Android,1,0,0
1929,"London, Ont. team first in Canada to test fecal transplants for cancer treatment https://t.co/AhfxyCTGlo #cancer #microbiome #fuckcancer",1162978001342144512,136,2019-08-18 06:42:17,Twitter Web Client,0,0,1
1930,Today was our anniversary 🥺 #6Years #FuckCancer 💔 https://t.co/W1tOVkDohz,1162977559216132096,73,2019-08-18 06:40:31,Twitter for iPhone,258,17,0
1931,@WarriorMcFad I'm so sorry to hear that. ✌💜 #FuckCancer,1162975680344145920,55,2019-08-18 06:33:03,Twitter for Android,1,0,-1
1932,"Had a moment today where I couldn’t break down but I wanted to. My dad was telling me about something, and he said “I want to teach you this, so if I’m not here you can do it it for your mom.” That statement hit harder than fucking a bullet. #FuckCancer #StillStayStrong",1162972545651544064,270,2019-08-18 06:20:36,Twitter for iPhone,1,0,-1
1933,"@ohboyoblade @CCfanessa I am sorry for your loss. And I wholeheartedly agree:

#VoteBlueNoMatterWho 
#FUCKCANCER
#Resist",1162971675899527168,120,2019-08-18 06:17:09,Twitter Web App,1,0,-1
1934,"@ohboyoblade I'm so sorry. 
My mother and grandmother died of cancer.
#FuckCancer is right.",1162971479065026560,91,2019-08-18 06:16:22,Twitter for Android,0,0,-1
1935,"Real Talk! Date Yo’ Wife or Somebody Else Will 😎👍🏾❤️  

#FuckCancer
#DateYoWife
#LocalBigShots https://t.co/84XNRYEbeA",1162970261999636480,118,2019-08-18 06:11:32,Instagram,6,1,1
1936,"@JackiMGittos I'm so sorry. Cancer took my father, brother and  sister. Heart disease took my mother. #FUCKCANCER",1162966076939833344,113,2019-08-18 05:54:54,Twitter for Android,4,2,-1
1937,I remember when my mom rang her bell i had to cry in silence behind her before she slap me😂🤣 #FUCKCANCER💯‼️ https://t.co/JmKgvWecrS,1162963030889492480,131,2019-08-18 05:42:48,Twitter for iPhone,12,0,-1
1938,#FuckCancer Happy Birthday Granny👼🏽🎈 https://t.co/xfcFf8nNlw,1162961315947798528,60,2019-08-18 05:35:59,Twitter for iPhone,9,1,1
1939,My heart is so heavy. #fuckcancer,1162960136559722496,33,2019-08-18 05:31:17,Twitter for iPhone,0,0,-1
1940,No better feeling than making my dad proud. Told him this medal was for him since he is the one fighting the real fight💪🏻 #fuckcancer #sandovalstrong https://t.co/x5oLfv2Cd1,1162960125360918528,173,2019-08-18 05:31:15,Twitter for iPhone,11,1,1
1941,"@effeckcancer @berrymaiden I'm so sorry for your loss! And understand the pain. Lost my husband, of 28 years, to #fuckcancer 3 weeks ago.  I haven't stopped moving since, supporting my adult son and 15 yrs old daughter.  💛",1162953162258604032,222,2019-08-18 05:03:35,Twitter for Android,1,1,-1
1942,"I’m drowning in a pool of my own tears fam 
#FUCKCANCER

Bet those bullies are kicking themselves now https://t.co/RrsRXs7Ujz",1162948669361909760,125,2019-08-18 04:45:43,Twitter for iPhone,0,0,1
1943,"@effeckcancer I hate cancer. 
#FuckCancer",1162948667323625472,41,2019-08-18 04:45:43,Twitter for iPhone,0,1,-1
1944,"@mjfrias7 doing an opener for a local comedian group called Casper Comedians Care.

Fun fact: this is his first time on the mic!
Awesome!
https://t.co/Tp02rNcAda

#SKWAD #Comedy #FuckCancer",1162948218033852416,189,2019-08-18 04:43:56,Twitter for Android,1,1,1
1945,I just hate to see that so many people are affected by cancer and are taken so easily from us sometimes. It’s even harder when they fight for so long. But I hope Jess’s family is doing as good as they can to be there for each other ❤️ #fuckcancer,1162945052831703045,246,2019-08-18 04:31:21,Twitter for iPhone,1,1,1
1946,My opinion. Best moment of the night last night @C4Wrestling @FightingBack613 was @pufisgod and #Sexxxyeddy alone in the ring! #ThisIsWrestling #FuckCancer,1162944649222381568,155,2019-08-18 04:29:45,Twitter for Android,2,1,1
1947,@KKellynnG @imstevegilbert @SQUAWKING_DEAD @irwinjimmy @TiffyLaw3 @vibesbmx @O_RodriguezIII @BMNY_DeadCast @blkandwhiteguy @francinecafa @bvaughan229 @LucyPapworth1 Yeah!!! We love your sis so much! She's amazing!! Prayers coming your way!! #fuckcancer #cancersucks,1162943936530399232,265,2019-08-18 04:26:55,Twitter for Android,6,0,1
1948,@xoaamberr Sorry for your lost amber 🕊💛 stay strong and keep ya head up high ! 💖 #Fuckcancer,1162939581949329409,92,2019-08-18 04:09:37,Twitter for iPhone,1,0,1
1949,"Fuck Cancer on Lupita. 
Thank you for your strength. 
#FuckCancer @ Art &amp; Soul Tattoos Los Angeles https://t.co/0opVTnFNSZ",1162931251088678912,126,2019-08-18 03:36:31,Instagram,1,0,-1
1950,@AnnaDsays Tuxedos always count! Lol.🐱 Really miss my Kiddo. 😥 #fuckcancer https://t.co/t0QQZFUJFg,1162931217970298880,98,2019-08-18 03:36:23,Twitter for Android,4,1,1
1951,"I haven't tweeted/replied much, because I just lost my sister to cancer. It was a year long hard battle. She was my only family left. Now it's just me, a rather odd place to be. It'll take me a bit to get back into the Twitter game.
#VoteBlueNoMatterWho
#FUCKCANCER
✌💜🇺🇸 #Resist",1162930500450734080,278,2019-08-18 03:33:32,Twitter for Android,312,30,-1
1952,I'm going to have a great family eventually when I find the right woman and my parents/grandparents will be looking down smiling knowing that I did it when nobody believed in me. #RIPMom #RIPDad #fuckcancer #fuckbraincancer #cryptosavedmylife #expresswhatspentup,1162925171092729857,262,2019-08-18 03:12:21,Twitter for Android,0,0,1
1953,My favorite human. I love you and your beautiful soul. #fuckcancer https://t.co/IJBmLXfkiT,1162920523766083584,90,2019-08-18 02:53:53,Twitter for iPhone,13,1,1
